sample_id,entity_id,date,split,country,location_name,feature_canonical_latitude,feature_canonical_longitude,feature_month_sin,feature_month_cos,feature_day_of_year_sin,feature_day_of_year_cos,feature_rainfall_lag_1d_mm,feature_rainfall_lag_7d_mm,feature_rainfall_lag_30d_mm,feature_rainfall_rolling_7d_mean_prev_mm,feature_rainfall_rolling_30d_sum_prev_mm,feature_rainfall_rolling_90d_mean_prev_mm,feature_wet_spell_days_prev,feature_dry_spell_days_prev,feature_was_wet_previous_day,feature_rainfall_lag_1d_mm_was_imputed,feature_rainfall_lag_7d_mm_was_imputed,feature_rainfall_lag_30d_mm_was_imputed,feature_rainfall_rolling_7d_mean_prev_mm_was_imputed,feature_rainfall_rolling_30d_sum_prev_mm_was_imputed,feature_rainfall_rolling_90d_mean_prev_mm_was_imputed,feature_wet_spell_days_prev_was_imputed,feature_dry_spell_days_prev_was_imputed,feature_was_wet_previous_day_was_imputed
SEA_BN_BANDAR_SERI_BEGAWAN__20200209,SEA_BN_BANDAR_SERI_BEGAWAN,2020-02-09,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,0.8660254037844386,0.5000000000000001,0.6339784927628866,0.7733506777097299,8.055,1.925,8.344999999999999,1.97,145.125,5.115641025641025,2.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200210,SEA_BN_BANDAR_SERI_BEGAWAN,2020-02-10,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,0.8660254037844386,0.5000000000000001,0.647160667326606,0.7623536388483904,10.13,1.095,19.115,3.142142857142857,146.91,5.241,3.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200211,SEA_BN_BANDAR_SERI_BEGAWAN,2020-02-11,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,0.8660254037844386,0.5000000000000001,0.6601521206712317,0.7511319308705199,2.86,0.66,22.125,3.3942857142857146,130.655,5.182926829268292,4.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200212,SEA_BN_BANDAR_SERI_BEGAWAN,2020-02-12,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,0.8660254037844386,0.5000000000000001,0.6729490241558329,0.7396888608649668,0.365,0.3349999999999999,3.64,3.3521428571428573,108.895,5.068214285714286,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200213,SEA_BN_BANDAR_SERI_BEGAWAN,2020-02-13,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,0.8660254037844386,0.5000000000000001,0.6855476064742154,0.7280278011569848,1.525,0.425,9.885,3.522142857142857,106.78,4.985813953488372,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200214,SEA_BN_BANDAR_SERI_BEGAWAN,2020-02-14,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,0.8660254037844386,0.5000000000000001,0.6979441547663435,0.7161521883143933,0.8500000000000001,1.295,5.565,3.5828571428571427,97.745,4.891818181818182,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200215,SEA_BN_BANDAR_SERI_BEGAWAN,2020-02-15,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,0.8660254037844386,0.5000000000000001,0.7101350157125358,0.7040655221348057,5.285,8.055,12.66,4.152857142857143,97.465,4.900555555555556,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200216,SEA_BN_BANDAR_SERI_BEGAWAN,2020-02-16,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,0.8660254037844386,0.5000000000000001,0.7221165966101162,0.6917713646142218,69.87,10.13,12.36,12.983571428571429,154.675,6.312934782608696,2.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200217,SEA_BN_BANDAR_SERI_BEGAWAN,2020-02-17,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,0.8660254037844386,0.5000000000000001,0.733885366432199,0.6792733388972931,39.76,2.86,4.695,17.216428571428573,182.075,7.024574468085107,3.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200218,SEA_BN_BANDAR_SERI_BEGAWAN,2020-02-18,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,0.8660254037844386,0.5000000000000001,0.7454378568683001,0.6665751282095632,3.755,0.365,5.725,17.344285714285714,181.135,6.956458333333334,4.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200219,SEA_BN_BANDAR_SERI_BEGAWAN,2020-02-19,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,0.8660254037844386,0.5000000000000001,0.7567706633464626,0.653680474772006,4.845000000000001,1.525,0.52,17.984285714285715,180.255,6.913367346938776,5.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200220,SEA_BN_BANDAR_SERI_BEGAWAN,2020-02-20,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,0.8660254037844386,0.5000000000000001,0.7678804460366,0.6405931786981751,2.265,0.8500000000000001,0.5,18.09,182.0,6.820399999999999,6.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200221,SEA_BN_BANDAR_SERI_BEGAWAN,2020-02-21,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,0.8660254037844386,0.5000000000000001,0.7787639308347607,0.6273170968742937,0.1,5.285,0.32,17.982857142857142,181.6,6.688627450980392,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200222,SEA_BN_BANDAR_SERI_BEGAWAN,2020-02-22,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,0.8660254037844386,0.5000000000000001,0.7894179103280197,0.613856141822612,0.16,69.87,0.255,17.250714285714288,181.44,6.563076923076924,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200223,SEA_BN_BANDAR_SERI_BEGAWAN,2020-02-23,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,0.8660254037844386,0.5000000000000001,0.7998392447397193,0.6002142805483682,0.02,39.76,0.12,7.272142857142858,181.205,6.439622641509434,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200224,SEA_BN_BANDAR_SERI_BEGAWAN,2020-02-24,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,0.8660254037844386,0.5000000000000001,0.8100248628547753,0.5863955333706956,0.0,3.755,2.095,1.5921428571428573,181.085,6.32037037037037,0.0,4.0,0.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200225,SEA_BN_BANDAR_SERI_BEGAWAN,2020-02-25,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,0.8660254037844386,0.5000000000000001,0.8199717629247771,0.5724039727378148,0.1,4.845000000000001,7.965,1.07,179.09,6.207272727272728,0.0,5.0,0.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200226,SEA_BN_BANDAR_SERI_BEGAWAN,2020-02-26,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,0.8660254037844386,0.5000000000000001,0.8296770135526188,0.5582437220268648,1.42,2.265,7.265,0.5807142857142857,172.54500000000002,6.121785714285714,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200227,SEA_BN_BANDAR_SERI_BEGAWAN,2020-02-27,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,0.8660254037844386,0.5000000000000001,0.8391377545563938,0.5439189543287247,4.53,0.1,2.545,0.9042857142857142,169.81000000000003,6.093859649122807,2.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200228,SEA_BN_BANDAR_SERI_BEGAWAN,2020-02-28,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,0.8660254037844386,0.5000000000000001,0.8483511978123038,0.5294338912181853,1.11,0.16,2.885,1.0485714285714287,168.375,6.007931034482759,3.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200229,SEA_BN_BANDAR_SERI_BEGAWAN,2020-02-29,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,0.8660254037844386,0.5000000000000001,0.8573146280763322,0.5147928015098309,3.1900000000000004,0.02,1.355,1.4814285714285715,168.68,5.960169491525424,4.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200301,SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-01,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0.31,0.0,0.76,1.5228571428571431,167.63500000000002,5.8660000000000005,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200302,SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-02,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,1.0,6.123233995736766e-17,0.8744809578310397,0.4850598461951962,1.1,0.1,0.635,1.6800000000000002,167.975,5.787868852459017,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200303,SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-03,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,1.0,6.123233995736766e-17,0.8826787983255474,0.4699767430273199,57.67,1.42,1.925,9.904285714285717,225.01,6.624677419354839,2.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200304,SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-04,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,1.0,6.123233995736766e-17,0.8906165093267404,0.4547551355561058,56.105,4.53,1.095,17.71642857142857,279.19,7.410079365079365,3.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200305,SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-05,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,1.0,6.123233995736766e-17,0.8982917515547528,0.4393995096591417,20.83,1.11,0.66,20.045,298.925,7.619765625,4.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200306,SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-06,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,1.0,6.123233995736766e-17,0.9057022630804714,0.4239143907098607,31.735,3.1900000000000004,0.3349999999999999,24.42,330.0,7.990769230769231,5.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200307,SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-07,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,1.0,6.123233995736766e-17,0.9128458599921356,0.4083043422438933,1.985,0.31,0.425,24.247857142857143,331.65000000000003,7.899772727272727,6.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200308,SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-08,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,1.0,6.123233995736766e-17,0.9197204370389468,0.3925739646141717,0.355,1.1,1.295,24.254285714285714,331.58,7.787164179104478,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200309,SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-09,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,1.0,6.123233995736766e-17,0.926323968251495,0.3767278936351851,0.6,57.67,8.055,24.182857142857134,330.885,7.681470588235294,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200310,SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-10,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,1.0,6.123233995736766e-17,0.9326545075388224,0.3607707992167834,3.035,56.105,10.13,16.377857142857142,325.865,7.614130434782608,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200311,SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-11,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,1.0,6.123233995736766e-17,0.9387101892619444,0.3447073839879338,4.655,20.83,2.86,9.027857142857142,320.39,7.571857142857143,2.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200312,SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-12,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,1.0,6.123233995736766e-17,0.9444892287836611,0.3285423819108348,4.265,31.735,0.365,6.661428571428572,321.795,7.525281690140845,3.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200313,SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-13,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,1.0,6.123233995736766e-17,0.949989922994501,0.3122805568857947,2.265,1.985,1.525,2.4514285714285715,323.69500000000005,7.452222222222223,4.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200314,SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-14,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,1.0,6.123233995736766e-17,0.9552106508146316,0.2959267013472893,1.325,0.355,0.8500000000000001,2.357142857142857,323.495,7.368287671232877,5.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200315,SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-15,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,1.0,6.123233995736766e-17,0.9601498736716018,0.2794856348516095,1.1700000000000002,0.6,5.285,2.4735714285714288,323.815,7.284527027027027,6.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200316,SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-16,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,1.0,6.123233995736766e-17,0.9648061359537644,0.2629622026565149,0.395,3.035,69.87,2.4442857142857144,318.925,7.192666666666668,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200317,SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-17,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,1.0,6.123233995736766e-17,0.9691780654392536,0.2463612742933148,0.0,4.655,39.76,2.0107142857142857,249.055,7.0980263157894745,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200318,SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-18,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,1.0,6.123233995736766e-17,0.9732643737003824,0.2296877421317957,0.26,4.265,3.755,1.3828571428571428,209.555,7.00922077922078,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200319,SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-19,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,1.0,6.123233995736766e-17,0.9770638564833508,0.2129465199384158,0.7000000000000001,2.265,4.845000000000001,0.8735714285714286,206.5,6.928333333333333,0.0,4.0,0.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200320,SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-20,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,1.0,6.123233995736766e-17,0.9805753940631428,0.1961425414281969,4.215,1.325,2.265,1.1521428571428571,205.87,6.893987341772152,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200321,SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-21,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,1.0,6.123233995736766e-17,0.9837979515735163,0.1792807588107357,3.83,1.1700000000000002,0.1,1.51,207.435,6.8556875,2.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200322,SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-22,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,1.0,6.123233995736766e-17,0.9867305793119814,0.162366141330764,5.335,0.395,0.16,2.105,212.67,6.836913580246913,3.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200323,SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-23,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,1.0,6.123233995736766e-17,0.989372413019683,0.1454036738036897,1.785,0.0,0.02,2.3035714285714284,214.295,6.7753048780487815,4.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200324,SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-24,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,1.0,6.123233995736766e-17,0.9917226741361016,0.1283983551465509,4.075,0.26,0.0,2.8857142857142857,218.35,6.742771084337349,5.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200325,SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-25,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,1.0,6.123233995736766e-17,0.9937806700284983,0.1113551969048087,5.48,0.7000000000000001,0.1,3.6314285714285712,223.83,6.727738095238095,6.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200326,SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-26,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,1.0,6.123233995736766e-17,0.9955457941960382,0.0942792217754245,4.21,4.215,1.42,4.132857142857143,227.94,6.698117647058824,7.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200327,SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-27,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,1.0,6.123233995736766e-17,0.9970175264485268,0.0771754621266465,11.535,3.83,4.53,5.178571428571429,238.055,6.754360465116279,8.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200328,SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-28,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,1.0,6.123233995736766e-17,0.998195433059714,0.0600489585149486,6.545,5.335,1.11,5.566428571428572,240.07,6.751954022988505,9.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200329,SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-29,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,1.0,6.123233995736766e-17,0.9990791668951152,0.0429047581995543,17.564999999999998,1.785,3.1900000000000004,7.313571428571429,256.525,6.874829545454546,10.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200330,SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-30,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,1.0,6.123233995736766e-17,0.999668467514313,0.0257479136549886,19.625,4.075,0.31,9.862142857142857,272.96,7.01808988764045,11.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200331,SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-31,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,1.0,6.123233995736766e-17,0.99996316124771,0.008583481082087,12.255,5.48,1.1,11.030714285714284,284.905,7.0762777777777774,12.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200401,SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-01,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,0.8660254037844387,-0.4999999999999998,0.99996316124771,-0.0085834810820869,15.485,4.21,57.67,12.46,299.29,7.2295,13.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200402,SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-02,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,0.8660254037844387,-0.4999999999999998,0.9996684675143132,-0.0257479136549883,2.095,11.535,56.105,12.15785714285714,243.715,7.2385,14.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200403,SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-03,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,0.8660254037844387,-0.4999999999999998,0.9990791668951152,-0.0429047581995544,1.405,6.545,20.83,10.710714285714284,189.015,7.216666666666667,15.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200404,SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-04,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,0.8660254037844387,-0.4999999999999998,0.998195433059714,-0.0600489585149482,3.6,17.564999999999998,31.735,10.29,171.78500000000005,7.2385,16.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200405,SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-05,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,0.8660254037844387,-0.4999999999999998,0.9970175264485268,-0.0771754621266461,1.285,19.625,1.985,7.964285714285714,141.335,7.202444444444445,17.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200406,SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-06,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,0.8660254037844387,-0.4999999999999998,0.9955457941960382,-0.0942792217754244,3.835,12.255,0.355,5.708571428571429,143.185,7.237944444444445,18.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200407,SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-07,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,0.8660254037844387,-0.4999999999999998,0.9937806700284983,-0.1113551969048086,9.36,15.485,0.6,5.295,152.19,7.328722222222223,19.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200408,SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-08,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,0.8660254037844387,-0.4999999999999998,0.9917226741361016,-0.128398355146551,15.015,2.095,3.035,5.227857142857142,166.60500000000002,7.058777777777778,20.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200409,SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-09,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,0.8660254037844387,-0.4999999999999998,0.9893724130196828,-0.1454036738036898,16.82,1.405,4.655,7.331428571428572,180.39,7.237555555555556,21.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200410,SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-10,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,0.8660254037844387,-0.4999999999999998,0.9867305793119814,-0.1623661413307636,4.81,3.6,4.265,7.817857142857143,180.545,7.198277777777778,22.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200411,SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-11,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,0.8660254037844387,-0.4999999999999998,0.9837979515735163,-0.1792807588107356,3.1750000000000003,1.285,2.265,7.757142857142857,179.45499999999998,7.021166666666667,23.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200412,SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-12,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,0.8660254037844387,-0.4999999999999998,0.980575394063143,-0.1961425414281968,0.88,3.835,1.325,7.699285714285715,178.07,6.785111111111111,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200413,SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-13,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,0.8660254037844387,-0.4999999999999998,0.9770638564833508,-0.2129465199384159,4.65,9.36,1.1700000000000002,7.815714285714286,181.395,6.796333333333333,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200414,SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-14,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,0.8660254037844387,-0.4999999999999998,0.9732643737003824,-0.2296877421317956,10.345,15.015,0.395,7.956428571428572,190.57,6.801444444444444,2.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200415,SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-15,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,0.8660254037844387,-0.4999999999999998,0.9691780654392536,-0.2463612742933147,8.445,16.82,0.0,7.017857142857143,198.62,6.833444444444446,3.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200416,SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-16,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,0.8660254037844387,-0.4999999999999998,0.9648061359537646,-0.2629622026565145,1.585,4.81,0.26,4.841428571428572,200.205,6.710388888888888,4.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200417,SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-17,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,0.8660254037844387,-0.4999999999999998,0.9601498736716018,-0.2794856348516094,1.355,3.1750000000000003,0.7000000000000001,4.347857142857143,201.3,6.58811111111111,5.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200418,SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-18,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,0.8660254037844387,-0.4999999999999998,0.9552106508146316,-0.2959267013472892,2.58,0.88,4.215,4.262857142857143,203.18,6.564611111111112,6.0,0.0,1.0,0,0,0,0,0,0,0,0,0
SEA_BN_BANDAR_SERI_BEGAWAN__20200419,SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-19,train,Brunei,Bandar Seri Begawan,4.9031,114.9398,0.8660254037844387,-0.4999999999999998,0.949989922994501,-0.3122805568857947,9.15,4.65,3.83,5.444285714285714,208.115,6.602666666666667,7.0,0.0,1.0,0,0,0,0,0,0,0,0,0
